"6.4236";"2017-01-19 14:53:18"
"6.4236";"2017-01-19 14:53:19"
"5.943";"2017-01-19 14:53:20"
"5.943";"2017-01-19 14:53:21"
"6.4058";"2017-01-19 14:53:22"
"5.9252";"2017-01-19 14:53:23"
"6.4058";"2017-01-19 14:53:24"
"6.4058";"2017-01-19 14:53:25"
"6.4236";"2017-01-19 14:53:26"
"5.943";"2017-01-19 14:53:27"
"5.9252";"2017-01-19 14:53:28"
"5.943";"2017-01-19 14:53:29"
"5.943";"2017-01-19 14:53:30"
"6.4236";"2017-01-19 14:53:31"
"5.9786";"2017-01-19 14:53:32"
"5.9964";"2017-01-19 14:53:33"
"6.032";"2017-01-19 14:53:34"
"6.0854";"2017-01-19 14:53:35"
"6.299";"2017-01-19 14:53:36"
"6.1566";"2017-01-19 14:53:37"
"6.3168";"2017-01-19 14:53:38"
"6.3524";"2017-01-19 14:53:39"
"6.4058";"2017-01-19 14:53:40"
"6.4236";"2017-01-19 14:53:41"
"6.4236";"2017-01-19 14:53:42"
"6.4058";"2017-01-19 14:53:43"
"6.3168";"2017-01-19 14:53:44"
"6.0854";"2017-01-19 14:53:45"
"6.0142";"2017-01-19 14:53:46"
"6.032";"2017-01-19 14:53:47"
"5.9964";"2017-01-19 14:53:48"
"6.3702";"2017-01-19 14:53:49"
"5.943";"2017-01-19 14:53:50"
"6.4058";"2017-01-19 14:53:51"
"5.9252";"2017-01-19 14:53:52"
"6.388";"2017-01-19 14:53:53"
"6.0498";"2017-01-19 14:53:54"
"6.032";"2017-01-19 14:53:55"
"6.0142";"2017-01-19 14:53:56"
"6.2812";"2017-01-19 14:53:57"
"6.2812";"2017-01-19 14:53:58"
"6.0854";"2017-01-19 14:53:59"
"6.0676";"2017-01-19 14:54:00"
"6.0142";"2017-01-19 14:54:01"
"5.9786";"2017-01-19 14:54:02"
"6.4058";"2017-01-19 14:54:03"
"5.943";"2017-01-19 14:54:04"
"5.943";"2017-01-19 14:54:05"
"6.032";"2017-01-19 14:54:06"
"5.9964";"2017-01-19 14:54:07"
"6.032";"2017-01-19 14:54:08"
"6.2812";"2017-01-19 14:54:09"
"6.299";"2017-01-19 14:54:10"
"6.0854";"2017-01-19 14:54:11"
"6.2812";"2017-01-19 14:54:12"
"6.0676";"2017-01-19 14:54:13"
"6.299";"2017-01-19 14:54:14"
"6.2634";"2017-01-19 14:54:15"
"6.0498";"2017-01-19 14:54:16"
"6.0142";"2017-01-19 14:54:17"
"6.3524";"2017-01-19 14:54:18"
"5.9964";"2017-01-19 14:54:19"
"5.9608";"2017-01-19 14:54:20"
"5.9608";"2017-01-19 14:54:21"
"5.943";"2017-01-19 14:54:22"
"5.943";"2017-01-19 14:54:23"
"5.9074";"2017-01-19 14:54:24"
"5.9252";"2017-01-19 14:54:25"
"5.9252";"2017-01-19 14:54:26"
"5.943";"2017-01-19 14:54:27"
"5.9786";"2017-01-19 14:54:28"
"5.9786";"2017-01-19 14:54:29"
"5.9786";"2017-01-19 14:54:30"
"6.3168";"2017-01-19 14:54:31"
"6.0142";"2017-01-19 14:54:32"
"6.032";"2017-01-19 14:54:33"
"6.0498";"2017-01-19 14:54:34"
"6.3346";"2017-01-19 14:54:35"
"6.0676";"2017-01-19 14:54:36"
"6.2812";"2017-01-19 14:54:37"
"6.0676";"2017-01-19 14:54:38"
"6.0854";"2017-01-19 14:54:39"
"6.0676";"2017-01-19 14:54:40"
"6.032";"2017-01-19 14:54:41"
"6.0142";"2017-01-19 14:54:42"
"5.9964";"2017-01-19 14:54:43"
"6.3346";"2017-01-19 14:54:44"
"5.943";"2017-01-19 14:54:45"
"5.943";"2017-01-19 14:54:46"
"6.4058";"2017-01-19 14:54:47"
"5.9074";"2017-01-19 14:54:48"
"5.8718";"2017-01-19 14:54:49"
"5.8718";"2017-01-19 14:54:50"
"5.8896";"2017-01-19 14:54:51"
"5.8896";"2017-01-19 14:54:52"
"5.9252";"2017-01-19 14:54:53"
"6.3346";"2017-01-19 14:54:54"
"6.3168";"2017-01-19 14:54:55"
"5.9252";"2017-01-19 14:54:56"
"6.2812";"2017-01-19 14:54:57"
"6.2812";"2017-01-19 14:54:58"
"5.9608";"2017-01-19 14:54:59"
"6.2634";"2017-01-19 14:55:00"
"5.943";"2017-01-19 14:55:01"
"6.2812";"2017-01-19 14:55:02"
"6.299";"2017-01-19 14:55:03"
"6.299";"2017-01-19 14:55:04"
"6.3168";"2017-01-19 14:55:05"
"6.3168";"2017-01-19 14:55:06"
"5.9608";"2017-01-19 14:55:07"
"6.3168";"2017-01-19 14:55:08"
"6.3168";"2017-01-19 14:55:09"
"6.3168";"2017-01-19 14:55:10"
"6.3346";"2017-01-19 14:55:11"
"5.9786";"2017-01-19 14:55:12"
"6.3524";"2017-01-19 14:55:13"
"6.3524";"2017-01-19 14:55:14"
"6.3524";"2017-01-19 14:55:15"
"6.3524";"2017-01-19 14:55:16"
"6.3702";"2017-01-19 14:55:17"
"5.9074";"2017-01-19 14:55:18"
"6.3702";"2017-01-19 14:55:19"
"6.388";"2017-01-19 14:55:20"
"5.9074";"2017-01-19 14:55:21"
"5.8896";"2017-01-19 14:55:22"
"6.388";"2017-01-19 14:55:23"
"6.3702";"2017-01-19 14:55:24"
"5.9074";"2017-01-19 14:55:25"
"6.3346";"2017-01-19 14:55:26"
"5.9252";"2017-01-19 14:55:27"
"5.9608";"2017-01-19 14:55:28"
"6.299";"2017-01-19 14:55:29"
"6.3346";"2017-01-19 14:55:30"
"6.21";"2017-01-19 14:55:31"
"6.032";"2017-01-19 14:55:32"
"6.2278";"2017-01-19 14:55:33"
"6.0676";"2017-01-19 14:55:34"
"6.2278";"2017-01-19 14:55:35"
"6.2278";"2017-01-19 14:55:36"
"6.0142";"2017-01-19 14:55:37"
"5.9964";"2017-01-19 14:55:38"
"6.21";"2017-01-19 14:55:39"
"5.9608";"2017-01-19 14:55:40"
"6.2278";"2017-01-19 14:55:41"
"6.032";"2017-01-19 14:55:42"
"6.0142";"2017-01-19 14:55:43"
"6.0142";"2017-01-19 14:55:44"
"6.2278";"2017-01-19 14:55:45"
"6.0142";"2017-01-19 14:55:46"
"6.2812";"2017-01-19 14:55:47"
"5.943";"2017-01-19 14:55:48"
"5.9252";"2017-01-19 14:55:49"
"5.8896";"2017-01-19 14:55:50"
"5.8718";"2017-01-19 14:55:51"
"5.8718";"2017-01-19 14:55:52"
"5.854";"2017-01-19 14:55:53"
"5.854";"2017-01-19 14:55:54"
"6.3346";"2017-01-19 14:55:55"
"5.8718";"2017-01-19 14:55:56"
"6.3168";"2017-01-19 14:55:57"
"5.943";"2017-01-19 14:55:58"
"6.0142";"2017-01-19 14:55:59"
"6.1922";"2017-01-19 14:56:00"
"6.21";"2017-01-19 14:56:01"
"6.299";"2017-01-19 14:56:02"
"6.2278";"2017-01-19 14:56:03"
"6.2278";"2017-01-19 14:56:04"
"6.2278";"2017-01-19 14:56:05"
"6.21";"2017-01-19 14:56:06"
"6.1922";"2017-01-19 14:56:07"
"5.9074";"2017-01-19 14:56:08"
"6.21";"2017-01-19 14:56:09"
"6.0142";"2017-01-19 14:56:10"
"6.1744";"2017-01-19 14:56:11"
"6.0142";"2017-01-19 14:56:12"
"6.2634";"2017-01-19 14:56:13"
"6.3346";"2017-01-19 14:56:14"
"6.3524";"2017-01-19 14:56:15"
"5.854";"2017-01-19 14:56:16"
"6.3346";"2017-01-19 14:56:17"
"5.943";"2017-01-19 14:56:18"
"6.1922";"2017-01-19 14:56:19"
"5.9964";"2017-01-19 14:56:20"
"5.8718";"2017-01-19 14:56:21"
"5.854";"2017-01-19 14:56:22"
"5.9074";"2017-01-19 14:56:23"
"6.1922";"2017-01-19 14:56:24"
"6.0498";"2017-01-19 14:56:25"
"6.299";"2017-01-19 14:56:26"
"6.3524";"2017-01-19 14:56:27"
"6.3524";"2017-01-19 14:56:28"
"6.2812";"2017-01-19 14:56:29"
"6.2456";"2017-01-19 14:56:30"
"5.9964";"2017-01-19 14:56:31"
"6.1744";"2017-01-19 14:56:32"
"5.9252";"2017-01-19 14:56:33"
"6.3168";"2017-01-19 14:56:34"
"5.854";"2017-01-19 14:56:35"
"5.8718";"2017-01-19 14:56:36"
"5.9252";"2017-01-19 14:56:37"
"5.9964";"2017-01-19 14:56:38"
"6.1922";"2017-01-19 14:56:39"
"5.9964";"2017-01-19 14:56:40"
"6.1922";"2017-01-19 14:56:41"
"6.2634";"2017-01-19 14:56:42"
"6.2634";"2017-01-19 14:56:43"
"6.2812";"2017-01-19 14:56:44"
"6.299";"2017-01-19 14:56:45"
"6.3524";"2017-01-19 14:56:46"
"6.3346";"2017-01-19 14:56:47"
"5.854";"2017-01-19 14:56:48"
"6.3524";"2017-01-19 14:56:49"
"6.3524";"2017-01-19 14:56:50"
"6.3524";"2017-01-19 14:56:51"
"6.3524";"2017-01-19 14:56:52"
"6.3524";"2017-01-19 14:56:53"
"6.3524";"2017-01-19 14:56:54"
"5.8718";"2017-01-19 14:56:55"
"5.8896";"2017-01-19 14:56:56"
"5.9074";"2017-01-19 14:56:57"
"5.943";"2017-01-19 14:56:58"
"6.2456";"2017-01-19 14:56:59"
"6.2634";"2017-01-19 14:57:00"
"5.9964";"2017-01-19 14:57:01"
"5.9786";"2017-01-19 14:57:02"
"6.1922";"2017-01-19 14:57:03"
"6.1922";"2017-01-19 14:57:04"
"6.2278";"2017-01-19 14:57:05"
"5.8718";"2017-01-19 14:57:06"
"6.3168";"2017-01-19 14:57:07"
"6.3346";"2017-01-19 14:57:08"
"6.3346";"2017-01-19 14:57:09"
"6.2812";"2017-01-19 14:57:10"
"5.8718";"2017-01-19 14:57:11"
"6.1922";"2017-01-19 14:57:12"
"6.21";"2017-01-19 14:57:13"
"6.1922";"2017-01-19 14:57:14"
"5.9964";"2017-01-19 14:57:15"
"6.299";"2017-01-19 14:57:16"
"6.3524";"2017-01-19 14:57:17"
"6.3346";"2017-01-19 14:57:18"
"6.3346";"2017-01-19 14:57:19"
"5.8362";"2017-01-19 14:57:20"
"6.3524";"2017-01-19 14:57:21"
"6.3346";"2017-01-19 14:57:22"
"6.3346";"2017-01-19 14:57:23"
"6.3346";"2017-01-19 14:57:24"
"6.3346";"2017-01-19 14:57:25"
"6.3168";"2017-01-19 14:57:26"
"6.299";"2017-01-19 14:57:27"
"6.2812";"2017-01-19 14:57:28"
"6.2456";"2017-01-19 14:57:29"
"6.2278";"2017-01-19 14:57:30"
"6.1922";"2017-01-19 14:57:31"
"6.1922";"2017-01-19 14:57:32"
"5.9608";"2017-01-19 14:57:33"
"6.21";"2017-01-19 14:57:34"
"6.2634";"2017-01-19 14:57:35"
"6.2278";"2017-01-19 14:57:36"
"5.9252";"2017-01-19 14:57:37"
"5.9074";"2017-01-19 14:57:38"
"6.2634";"2017-01-19 14:57:39"
"5.9074";"2017-01-19 14:57:40"
"6.2812";"2017-01-19 14:57:41"
"6.299";"2017-01-19 14:57:42"
"5.8718";"2017-01-19 14:57:43"
"6.3168";"2017-01-19 14:57:44"
"5.854";"2017-01-19 14:57:45"
"6.3524";"2017-01-19 14:57:46"
"6.3346";"2017-01-19 14:57:47"
