"0.327869";"2017-01-12 15:58:55"
"0.462874";"2017-01-12 15:58:56"
"0.371263";"2017-01-12 15:58:57"
"0.453231";"2017-01-12 15:58:58"
"0.491803";"2017-01-12 15:58:59"
"0.327869";"2017-01-12 15:59:00"
"0.48216";"2017-01-12 15:59:01"
"0.385728";"2017-01-12 15:59:02"
"0.438766";"2017-01-12 15:59:03"
"0.347155";"2017-01-12 15:59:04"
"0.51109";"2017-01-12 15:59:05"
"0.327869";"2017-01-12 15:59:06"
"0.462874";"2017-01-12 15:59:07"
"0.33269";"2017-01-12 15:59:08"
"0.414658";"2017-01-12 15:59:09"
"0.405015";"2017-01-12 15:59:10"
"0.308582";"2017-01-12 15:59:13"
"0.356798";"2017-01-12 15:59:15"
"0.303761";"2017-01-12 15:59:17"
"0.351977";"2017-01-12 15:59:18"
"1.69238";"2017-01-12 15:59:19"
"2.24204";"2017-01-12 16:00:00"
"0.462874";"2017-01-12 17:12:54"
"0.448409";"2017-01-12 17:14:06"
"0.462874";"2017-01-12 17:14:43"
"0.467695";"2017-01-12 17:15:18"
"1.50434";"2017-01-12 17:18:23"
"0.453231";"2017-01-12 17:18:39"
"0.467695";"2017-01-12 17:19:02"
"2.30472";"2017-01-12 17:19:10"
"0.448409";"2017-01-12 17:19:22"
"0.462874";"2017-01-12 17:23:44"
"0.477338";"2017-01-12 17:26:11"
"0.535198";"2017-01-12 17:26:19"
"0.433944";"2017-01-12 17:26:58"
"0.458052";"2017-01-12 17:28:50"
"0.443587";"2017-01-12 17:34:42"
"1.5188";"2017-01-12 17:34:53"
"0.438766";"2017-01-12 17:35:13"
"0.458052";"2017-01-12 17:35:42"
"0.433944";"2017-01-12 17:39:29"
"0.448409";"2017-01-12 17:39:54"
"0.453231";"2017-01-12 17:40:03"
"0.448409";"2017-01-12 17:40:59"
"0.438766";"2017-01-12 17:41:09"
"0.438766";"2017-01-12 17:41:35"
"0.448409";"2017-01-12 17:44:31"
"1.50434";"2017-01-12 17:46:51"
"0.443587";"2017-01-12 17:47:49"
"0.443587";"2017-01-12 17:55:37"
"0.448409";"2017-01-12 17:57:35"
"0.448409";"2017-01-12 17:58:17"
"0.448409";"2017-01-12 17:59:03"
"0.458052";"2017-01-12 18:01:06"
"0.467695";"2017-01-12 18:03:05"
"1.50434";"2017-01-12 18:04:35"
"0.458052";"2017-01-12 18:08:41"
"0.467695";"2017-01-12 18:10:21"
"0.467695";"2017-01-12 18:10:59"
"0.467695";"2017-01-12 18:12:21"
"0.462874";"2017-01-12 18:12:33"
"1.50434";"2017-01-12 18:14:07"
"2.1215";"2017-01-12 18:16:00"
"0.472517";"2017-01-12 18:17:11"
"0.462874";"2017-01-12 18:19:50"
"0.462874";"2017-01-12 18:20:14"
"0.458052";"2017-01-12 18:21:40"
"0.458052";"2017-01-12 18:22:24"
"0.462874";"2017-01-12 18:23:04"
"0.467695";"2017-01-12 18:23:47"
"0.467695";"2017-01-12 18:24:31"
"0.458052";"2017-01-12 18:26:03"
"0.453231";"2017-01-12 18:30:42"
"0.467695";"2017-01-12 18:35:38"
"0.458052";"2017-01-12 18:36:05"
"0.462874";"2017-01-12 18:38:55"
"1.50434";"2017-01-12 18:41:57"
"0.477338";"2017-01-12 18:42:15"
"1.50434";"2017-01-12 18:44:22"
"0.462874";"2017-01-12 18:44:55"
"0.453231";"2017-01-12 18:45:33"
"2.19383";"2017-01-12 18:46:11"
"0.458052";"2017-01-12 18:47:04"
"0.458052";"2017-01-12 18:48:42"
"0.453231";"2017-01-12 18:49:34"
"2.1215";"2017-01-12 18:51:15"
"0.472517";"2017-01-12 18:51:57"
"0.472517";"2017-01-12 18:53:25"
"0.477338";"2017-01-12 18:54:47"
"2.26133";"2017-01-12 18:56:17"
"0.477338";"2017-01-12 18:56:44"
"1.50434";"2017-01-12 18:57:23"
"0.462874";"2017-01-12 18:59:04"
"0.477338";"2017-01-12 19:00:54"
"0.462874";"2017-01-12 19:03:36"
"0.477338";"2017-01-12 19:06:38"
"0.477338";"2017-01-12 19:07:19"
"0.477338";"2017-01-12 19:07:37"
"0.467695";"2017-01-12 19:07:38"
"0.472517";"2017-01-12 19:08:35"
"1.50434";"2017-01-12 19:13:08"
"0.477338";"2017-01-12 19:13:50"
"1.50434";"2017-01-12 19:15:18"
"0.486982";"2017-01-12 19:17:30"
"0.472517";"2017-01-12 19:19:14"
"0.467695";"2017-01-12 19:20:43"
"0.467695";"2017-01-12 19:21:03"
"0.462874";"2017-01-12 19:23:44"
"0.48216";"2017-01-12 19:30:19"
"0.462874";"2017-01-12 19:31:26"
"1.59113";"2017-01-12 19:33:51"
"0.472517";"2017-01-12 19:35:49"
"0.472517";"2017-01-12 19:37:18"
"0.48216";"2017-01-12 19:37:38"
"0.48216";"2017-01-12 19:39:07"
"0.486982";"2017-01-12 19:40:31"
"0.486982";"2017-01-12 19:42:25"
"0.486982";"2017-01-12 19:43:45"
"0.477338";"2017-01-12 19:47:54"
"0.48216";"2017-01-12 19:48:57"
"1.57184";"2017-01-12 19:49:19"
"0.467695";"2017-01-12 19:50:02"
"0.462874";"2017-01-12 19:51:58"
"0.48216";"2017-01-12 19:53:09"
"1.5622";"2017-01-12 19:56:06"
"0.520733";"2017-01-19 14:50:17"
"0.467695";"2017-01-19 14:50:22"
"0.520733";"2017-01-19 14:50:23"
"0.535198";"2017-01-19 14:51:22"
"0.636451";"2017-01-19 14:51:43"
"2.37223";"2017-01-19 14:51:46"
"0.250723";"2017-01-19 16:28:05"
"0.043394";"2017-01-19 16:28:10"
"0.87271";"2017-01-19 16:29:19"
"-2.22758";"2017-01-19 16:31:41"
"-2.28544";"2017-01-19 16:31:44"
"-2.23722";"2017-01-19 16:31:45"
"-2.18901";"2017-01-19 16:31:50"
"-2.18901";"2017-01-19 16:31:51"
"-2.14079";"2017-01-19 16:32:07"
"-2.09258";"2017-01-19 16:32:10"
"-2.04436";"2017-01-19 16:32:14"
"-1.99614";"2017-01-19 16:32:19"
"-1.94793";"2017-01-19 16:32:30"
"-1.89971";"2017-01-19 16:32:39"
"-1.8515";"2017-01-19 16:32:58"
"-1.80328";"2017-01-19 16:33:04"
"-1.75506";"2017-01-19 16:33:12"
"-1.70685";"2017-01-19 16:33:17"
"-1.65863";"2017-01-19 16:33:23"
