"1.67792","2017-02-13 13:09:46"
"2.23722","2017-02-15 14:43:18"
"1.50434","2017-02-15 15:48:56"
"1.77435","2017-02-15 15:52:23"
"1.50434","2017-02-15 15:56:57"
"2.28544","2017-02-15 16:21:01"
"1.73096","2017-02-15 16:56:32"
"1.50434","2017-02-15 17:01:09"
"1.69238","2017-02-15 17:05:43"
"1.50434","2017-02-15 17:06:21"
"1.50434","2017-02-15 17:16:50"
"1.50434","2017-02-15 17:19:08"
"2.28544","2017-02-15 17:23:53"
"1.75506","2017-02-15 17:30:35"
"1.60077","2017-02-15 17:39:19"
"1.75506","2017-02-15 17:45:51"
"-0.848602","2017-02-15 17:47:50"
"1.71167","2017-02-15 17:51:46"
"1.70203","2017-02-15 18:01:01"
"1.50434","2017-02-15 18:18:39"
"2.1649","2017-02-15 18:21:37"
"2.32883","2017-02-15 18:28:01"
"1.73096","2017-02-15 18:36:08"
"1.50434","2017-02-15 18:58:19"
"-0.684667","2017-02-15 18:59:01"
"-0.776278","2017-02-15 19:20:49"
"0.159113","2017-02-15 19:20:50"
"1.77435","2017-02-15 19:22:02"
"1.50434","2017-02-15 19:28:06"
"2.14561","2017-02-15 19:30:49"
"2.16972","2017-02-15 19:39:10"
"1.50434","2017-02-15 19:39:29"
"1.5622","2017-02-15 19:40:36"
"1.50434","2017-02-15 19:41:39"
"1.50434","2017-02-15 19:42:32"
"1.66827","2017-02-15 19:47:57"
"1.50434","2017-02-15 19:49:37"
"2.28062","2017-02-15 19:50:05"
"1.73096","2017-02-15 19:53:28"
"0.51109","2017-02-15 19:58:31"
"2.14561","2017-02-15 19:59:52"
"1.67792","2017-02-15 20:00:17"
"1.50434","2017-02-15 20:01:26"
"2.28062","2017-02-15 20:10:24"
"1.50434","2017-02-15 20:12:06"
"2.28062","2017-02-15 20:12:21"
"1.50434","2017-02-15 20:15:24"
"0.51109","2017-02-15 20:15:39"
"2.28062","2017-02-15 20:16:32"
"2.15526","2017-02-15 20:16:33"
"1.50434","2017-02-15 20:24:13"
"1.73096","2017-02-15 20:30:32"
"1.73096","2017-02-15 20:33:55"
"1.59113","2017-02-15 20:36:32"
"1.76471","2017-02-15 20:37:09"
"1.50434","2017-02-15 20:40:43"
"1.59113","2017-02-15 20:42:06"
"2.31437","2017-02-15 20:44:03"
"1.70203","2017-02-15 20:46:45"
"2.30955","2017-02-15 20:47:16"
"1.71167","2017-02-15 20:48:55"
"1.50434","2017-02-15 20:56:33"
"1.50434","2017-02-15 20:57:10"
"1.50434","2017-02-15 20:57:22"
"2.24204","2017-02-15 20:59:07"
"1.50434","2017-02-15 21:00:24"
"2.39634","2017-02-15 21:04:37"
"0.945034","2017-02-15 21:04:38"
"1.70203","2017-02-15 21:05:16"
"2.28062","2017-02-15 21:07:35"
"1.50434","2017-02-15 21:09:12"
"1.59113","2017-02-15 21:10:11"
"1.50434","2017-02-15 21:15:21"
"1.64899","2017-02-15 21:16:47"
"2.28062","2017-02-15 21:20:09"
"1.50434","2017-02-15 21:25:23"
"2.28062","2017-02-15 21:27:41"
"2.34812","2017-02-15 21:30:09"
"2.16972","2017-02-15 21:31:17"
"1.78399","2017-02-15 21:36:17"
"2.28062","2017-02-15 21:42:39"
"2.35294","2017-02-15 21:44:06"
"1.50434","2017-02-15 21:45:04"
"2.28062","2017-02-15 21:51:58"
"2.16972","2017-02-15 21:59:34"
"2.28062","2017-02-15 22:03:17"
"1.74542","2017-02-15 22:03:24"
"1.63452","2017-02-15 22:13:24"
"2.14561","2017-02-15 22:14:13"
"1.72613","2017-02-15 22:18:47"
"2.17936","2017-02-15 22:19:23"
"2.17936","2017-02-15 22:20:16"
"2.28062","2017-02-15 22:32:27"
"2.15526","2017-02-15 22:32:28"
"1.66827","2017-02-15 22:42:58"
"2.28062","2017-02-15 22:46:07"
"2.18901","2017-02-15 22:47:30"
"2.28062","2017-02-15 22:47:57"
"2.28062","2017-02-15 22:49:48"
"1.74542","2017-02-15 22:51:45"
"1.76471","2017-02-15 22:52:07"
"1.77435","2017-02-15 22:57:16"
"1.50434","2017-02-15 23:04:13"
"2.17454","2017-02-15 23:04:23"
"2.13115","2017-02-15 23:08:09"
"1.50434","2017-02-15 23:16:14"
"1.71167","2017-02-15 23:20:38"
"1.50434","2017-02-15 23:21:13"
